"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"178" "dsyrk" 256 "remote" 13 "dsyrk" 32 25.6101008 2.96856903646806 50
"179" "dsyrk" 256 "remote" 13 "dsyrk" 36 25.6847954 2.97795893648393 50
"180" "dsyrk" 256 "remote" 13 "dsyrk" 40 25.6763642 2.97754414332163 50
"181" "dsyrk" 256 "remote" 13 "dsyrk" 44 25.7223124 2.9813150490151 50
"182" "dsyrk" 256 "remote" 13 "dsyrk" 48 25.7533708 2.9917001586804 50
"183" "dsyrk" 256 "local" 14 "dsyrk" 0 25.5184458 3.0305491116204 50
"184" "dsyrk" 256 "local" 14 "dsyrk" 4 25.5242086 3.03281870097164 50
"185" "dsyrk" 256 "local" 14 "dsyrk" 8 25.5085672 3.02968884019535 50
"186" "dsyrk" 256 "local" 14 "dsyrk" 12 25.620314 3.04296948048904 50
"187" "dsyrk" 256 "local" 14 "dsyrk" 16 25.5905352 3.0415487262438 50
"188" "dsyrk" 256 "local" 14 "dsyrk" 20 25.6321332 3.04579240025963 50
"189" "dsyrk" 256 "local" 14 "dsyrk" 24 25.497797 3.0292366411697 50
"190" "dsyrk" 256 "local" 14 "dsyrk" 28 25.5163746 3.03325228072835 50
"191" "dsyrk" 256 "local" 14 "dsyrk" 32 25.49542 3.02329220329935 50
"192" "dsyrk" 256 "local" 14 "dsyrk" 36 25.5957588 3.04157172370191 50
"193" "dsyrk" 256 "local" 14 "dsyrk" 40 25.5971078 3.04282899495719 50
"194" "dsyrk" 256 "local" 14 "dsyrk" 44 25.603133 3.04786858978081 50
"195" "dsyrk" 256 "local" 14 "dsyrk" 48 25.6349382 3.04935149185534 50
"196" "dsyrk" 256 "local" 14 "dsyrk" 52 25.5970616 3.04426467843061 50
"197" "dsyrk" 256 "remote" 14 "dsyrk" 0 25.6186112 2.96901659781631 50
"198" "dsyrk" 256 "remote" 14 "dsyrk" 4 25.5932138 2.95617993909327 50
"199" "dsyrk" 256 "remote" 14 "dsyrk" 8 25.6336836 2.96653109011715 50
"200" "dsyrk" 256 "remote" 14 "dsyrk" 12 25.6846146 2.96608076578299 50
"201" "dsyrk" 256 "remote" 14 "dsyrk" 16 25.6902556 2.97344997049855 50
"202" "dsyrk" 256 "remote" 14 "dsyrk" 20 25.5494448 3.2243263602769 50
"203" "dsyrk" 256 "remote" 14 "dsyrk" 24 25.6312388 2.96693818483968 50
"204" "dsyrk" 256 "remote" 14 "dsyrk" 28 25.5655344 2.95837081844263 50
"205" "dsyrk" 256 "remote" 14 "dsyrk" 32 25.5835118 2.96016987286664 50
"206" "dsyrk" 256 "remote" 14 "dsyrk" 36 25.6772742 2.97673053063536 50
"207" "dsyrk" 256 "remote" 14 "dsyrk" 40 25.7032404 2.9645236376765 50
"208" "dsyrk" 256 "remote" 14 "dsyrk" 44 25.6626242 2.9729684334246 50
"209" "dsyrk" 256 "remote" 14 "dsyrk" 48 25.7131056 2.97570717031188 50
"210" "dsyrk" 256 "remote" 14 "dsyrk" 52 25.7376532 2.98209348253424 50
"211" "dsyrk" 256 "local" 15 "dsyrk" 0 25.514811 3.05764110528084 50
"212" "dsyrk" 256 "local" 15 "dsyrk" 4 25.4662438 3.06767768160342 50
"213" "dsyrk" 256 "local" 15 "dsyrk" 8 25.495018 3.05396793761086 50
"214" "dsyrk" 256 "local" 15 "dsyrk" 12 25.5724044 3.06224612720471 50
"215" "dsyrk" 256 "local" 15 "dsyrk" 16 25.5747866 3.06768526311103 50
"216" "dsyrk" 256 "local" 15 "dsyrk" 20 25.5353704 3.06009314825076 50
"217" "dsyrk" 256 "local" 15 "dsyrk" 24 25.4636642 3.05213749284413 50
"218" "dsyrk" 256 "local" 15 "dsyrk" 28 25.517071 3.05764113185862 50
"219" "dsyrk" 256 "local" 15 "dsyrk" 32 25.509496 3.05593199290982 50
"220" "dsyrk" 256 "local" 15 "dsyrk" 36 25.5468164 3.06081452924342 50
"221" "dsyrk" 256 "local" 15 "dsyrk" 40 25.593064 3.06258339140174 50
"222" "dsyrk" 256 "local" 15 "dsyrk" 44 25.5941422 3.06658569326605 50
"223" "dsyrk" 256 "local" 15 "dsyrk" 48 25.6268542 3.07103635705463 50
"224" "dsyrk" 256 "local" 15 "dsyrk" 52 25.5866042 3.06402710660073 50
"225" "dsyrk" 256 "local" 15 "dsyrk" 56 25.609649 3.06645516554456 50
"226" "dsyrk" 256 "remote" 15 "dsyrk" 0 25.5607942 2.98720594495933 50
"227" "dsyrk" 256 "remote" 15 "dsyrk" 4 25.5687934 2.99011931907415 50
"228" "dsyrk" 256 "remote" 15 "dsyrk" 8 25.5435308 2.98721794448282 50
