"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"163" "dpotrf" 256 "local" 13 "dpotrf" 24 5.8345492 0.512395952085526 50
"164" "dpotrf" 256 "local" 13 "dpotrf" 28 5.8300182 0.51347746852259 50
"165" "dpotrf" 256 "local" 13 "dpotrf" 32 5.8363554 0.511011443149201 50
"166" "dpotrf" 256 "local" 13 "dpotrf" 36 5.8459538 0.511637246501576 50
"167" "dpotrf" 256 "local" 13 "dpotrf" 40 5.817199 0.506248496811072 50
"168" "dpotrf" 256 "local" 13 "dpotrf" 44 5.8411078 0.510184366676581 50
"169" "dpotrf" 256 "local" 13 "dpotrf" 48 5.858462 0.51750808711023 50
"170" "dpotrf" 256 "remote" 13 "dpotrf" 0 5.8598822 0.250193153377749 50
"171" "dpotrf" 256 "remote" 13 "dpotrf" 4 5.8841652 0.272604051007078 50
"172" "dpotrf" 256 "remote" 13 "dpotrf" 8 5.8950956 0.239111609583031 50
"173" "dpotrf" 256 "remote" 13 "dpotrf" 12 5.90105 0.248795768067231 50
"174" "dpotrf" 256 "remote" 13 "dpotrf" 16 5.8960874 0.250820575619957 50
"175" "dpotrf" 256 "remote" 13 "dpotrf" 20 5.8953638 0.242308563569559 50
"176" "dpotrf" 256 "remote" 13 "dpotrf" 24 5.8859668 0.244085527511509 50
"177" "dpotrf" 256 "remote" 13 "dpotrf" 28 5.8836642 0.275083429630922 50
"178" "dpotrf" 256 "remote" 13 "dpotrf" 32 5.8754352 0.274815419251036 50
"179" "dpotrf" 256 "remote" 13 "dpotrf" 36 5.8973102 0.255400528554021 50
"180" "dpotrf" 256 "remote" 13 "dpotrf" 40 5.9144362 0.257161606744134 50
"181" "dpotrf" 256 "remote" 13 "dpotrf" 44 5.9048994 0.291963932196623 50
"182" "dpotrf" 256 "remote" 13 "dpotrf" 48 5.9037246 0.268948705679301 50
"183" "dpotrf" 256 "local" 14 "dpotrf" 0 5.7822882 0.555664540750725 50
"184" "dpotrf" 256 "local" 14 "dpotrf" 4 5.8267284 0.545871537277437 50
"185" "dpotrf" 256 "local" 14 "dpotrf" 8 5.8285818 0.545573999502752 50
"186" "dpotrf" 256 "local" 14 "dpotrf" 12 5.7858074 0.636350795942917 50
"187" "dpotrf" 256 "local" 14 "dpotrf" 16 5.8184962 0.542722345007997 50
