threads  kid  date(rdtsc)     duration  task_id
192       10  14826119676      3689394  dgemm
192        3  14826921094      3883620  dgemm
192        2  14827329223      3502704  dgemm
192        4  14827093114      3799617  dgemm
192       15  14827524892      3502968  dgemm
192        8  14827587329      3658935  dgemm
192        1  14828162467      3643872  dgemm
192        5  14827943404      3969174  dgemm
192       11  14828091924      3962739  dgemm
192        9  14829191293      3370311  dgemm
192       14  14828920407      3835185  dgemm
192       12  14829505753      3695412  dgemm
192        0  14829591013      3719457  dgemm
192       10  14829823359      3671334  dgemm
192        3  14830815721      3360111  dgemm
192        6  14831076385      3154455  dgemm
192        2  14830846285      3638097  dgemm
192       15  14831041471      3489417  dgemm
192        4  14830904518      3844377  dgemm
192        8  14831261372      3565809  dgemm
192        7  14833290175      2037933  dgemm
192        1  14831817289      3880461  dgemm
192       13  14832220319      3597777  dgemm
192       11  14832073962      3748161  dgemm
192        5  14831923768      3906735  dgemm
192        9  14832570343      3358683  dgemm
192       14  14832763332      3867762  dgemm
192        0  14833321051      3707946  dgemm
192       10  14833517292      3880617  dgemm
192        3  14834185546      3341172  dgemm
192        6  14834236654      3311478  dgemm
192        2  14834497681      3400953  dgemm
192        8  14834855021      3714999  dgemm
192        7  14835335185      3630360  dgemm
192        9  14835940453      3240378  dgemm
192        1  14835711322      3757977  dgemm
192       11  14835834300      3714132  dgemm
192        5  14835842992      3717630  dgemm
192        3  14837554075      2313984  dgemm
192       14  14836640640      3736107  dgemm
192        0  14837063125      3504408  dgemm
192       10  14837410554      3874506  dgemm
192       12  14839426798      2280342  dgemm
192        8  14838585326      3668040  dgemm
192        9  14839191679      3132852  dgemm
192        3  14839877860      2693061  dgemm
192        7  14838980305      3601281  dgemm
192       15  14839504516      3368757  dgemm
192        1  14839485232      3441396  dgemm
192        4  14839808335      3875847  dgemm
192        0  14840577529      3338667  dgemm
192        5  14839572190      4371465  dgemm
192       11  14839571805      4479558  dgemm
192       13  14840415350      4091256  dgemm
192       10  14841294714      4003236  dgemm
192        9  14842333996      3111420  dgemm
192        8  14842262222      3265455  dgemm
192        3  14842582075      3320832  dgemm
192        6  14842435357      3551565  dgemm
192        2  14842728898      3592515  dgemm
192        1  14842936180      3512733  dgemm
192        5  14843951419      3418743  dgemm
192        8  14845542995      2091159  dgemm
192        9  14845473346      2379366  dgemm
192       12  14844111568      3828285  dgemm
192       13  14844520607      3729687  dgemm
192       14  14845549290      3570054  dgemm
192        3  14845917889      3507138  dgemm
192        2  14846329936      3300084  dgemm
192        8  14847680435      2012715  dgemm
192        6  14846001904      3922074  dgemm
192        1  14846457424      3491838  dgemm
192        7  14847174205      3383001  dgemm
192        9  14847884650      3362739  dgemm
192       12  14847950611      3721632  dgemm
192       13  14848264388      3433980  dgemm
192        8  14849717399      2083809  dgemm
192       15  14847769174      4073388  dgemm
192        6  14849938102      2014143  dgemm
192        0  14848665610      3328239  dgemm
192       11  14848760409      3275634  dgemm
192        4  14848582411      3705162  dgemm
192        3  14849438326      3376989  dgemm
192        2  14849638429      3294495  dgemm
192        1  14849958193      3143007  dgemm
192       13  14851714385      1969608  dgemm
192        7  14850572728      3323589  dgemm
192       10  14850419058      3772689  dgemm
192        8  14851815725      2428689  dgemm
192        9  14851258972      3677388  dgemm
192        3  14852848765      2164458  dgemm
192        1  14853124306      2019804  dgemm
192       12  14851687720      3678345  dgemm
192       11  14852049192      3446880  dgemm
192        0  14852006215      3538779  dgemm
192        4  14852301763      3311589  dgemm
192        6  14851970794      3673971  dgemm
192       15  14851855618      3851424  dgemm
192        5  14852128558      3654072  dgemm
192        7  14853916981      2510553  dgemm
192        2  14852941573      3817518  dgemm
192       13  14853700922      3453570  dgemm
192       14  14854203063      3435348  dgemm
192       10  14854205193      3725364  dgemm
192        8  14854260365      3984507  dgemm
192        3  14855024752      3229050  dgemm
192        9  14854952179      3499056  dgemm
192        1  14855153290      3329091  dgemm
192        7  14856446812      2430153  dgemm
192       11  14855524752      3693405  dgemm
192        0  14855560306      3800832  dgemm
192        4  14855633743      3772143  dgemm
192        6  14855674177      3912459  dgemm
192       15  14855736082      3856461  dgemm
192        5  14855806252      3863187  dgemm
192        2  14856782635      3313158  dgemm
192       13  14857174196      3510222  dgemm
192       14  14857653099      3407022  dgemm
192        4  14859427678      2063286  dgemm
192       10  14857943241      3681195  dgemm
192        1  14858491465      3494700  dgemm
192        9  14858462791      3761115  dgemm
192        8  14858262788      4044720  dgemm
192       11  14859233841      3191493  dgemm
192        7  14858892169      3703101  dgemm
192        3  14858279440      4329654  dgemm
192        0  14859371551      3494844  dgemm
192        5  14859682855      3567471  dgemm
192        4  14861502196      2014698  dgemm
192        2  14860102420      3482841  dgemm
192        6  14859599725      4239642  dgemm
192       15  14859614797      4383630  dgemm
192       13  14860706855      3612408  dgemm
192       14  14861066985      3729864  dgemm
192       12  14861626024      3588756  dgemm
192        0  14862916975      2483367  dgemm
192        1  14861999995      3463458  dgemm
192        9  14862234595      3505392  dgemm
192        8  14862316571      3501939  dgemm
192        7  14862624379      3339117  dgemm
192       11  14862447453      3685866  dgemm
192        3  14862644143      3607581  dgemm
192        5  14863261579      3505131  dgemm
192        4  14863535884      3312759  dgemm
192        2  14863610218      3383670  dgemm
192        6  14863850167      3375126  dgemm
192       15  14864019664      3574725  dgemm
192       13  14864331857      3651429  dgemm
192       14  14864807808      3536808  dgemm
192        7  14865993118      2483946  dgemm
192        1  14865485383      3345315  dgemm
192        9  14865751327      3427872  dgemm
192        8  14865825824      3435339  dgemm
192       11  14866144704      3426675  dgemm
192        3  14866262584      3578313  dgemm
192       10  14866146831      3765132  dgemm
192        6  14867245132      3319374  dgemm
192       15  14867609368      3553623  dgemm
192        0  14868128764      3071820  dgemm
192       13  14868012878      3869667  dgemm
192       14  14868360474      3621234  dgemm
192        7  14868492511      3529155  dgemm
192        8  14869496924      2701668  dgemm
192        6  14870607814      2125224  dgemm
192       11  14869581369      3350250  dgemm
192        9  14869503472      3956670  dgemm
192       12  14871043411      2720292  dgemm
192       13  14871906566      2346672  dgemm
192        0  14871227050      3475107  dgemm
192        6  14872747210      2086890  dgemm
192        2  14871737908      3337011  dgemm
192        5  14871760594      3453876  dgemm
192        7  14872041058      3573042  dgemm
192       14  14872005897      3609267  dgemm
192        8  14872225121      3446133  dgemm
192        1  14873411761      2516733  dgemm
192        4  14872381903      3803988  dgemm
192       12  14873777401      3463323  dgemm
192       13  14874274277      3137166  dgemm
192        9  14873513518      4160745  dgemm
192        8  14875685855      1997463  dgemm
192        6  14874840301      3488709  dgemm
192        0  14874719890      3665772  dgemm
192        2  14875089250      3298287  dgemm
192        7  14875635964      3011448  dgemm
192        3  14875416394      3421038  dgemm
192       10  14875480692      3703326  dgemm
192        4  14876204683      3151947  dgemm
192       15  14875921333      3484161  dgemm
192        1  14875941004      3532869  dgemm
192       14  14875637826      3897213  dgemm
192        6  14878347064      2042484  dgemm
192       11  14877371013      3391620  dgemm
192       13  14877424451      3399309  dgemm
192       12  14877260698      3587316  dgemm
192        9  14877685117      3206499  dgemm
192        8  14877700775      3251997  dgemm
192        2  14878404961      3445026  dgemm
192        7  14878660636      3527238  dgemm
192        0  14878408912      3781347  dgemm
192        4  14879367349      3377910  dgemm
192       10  14879196102      3578667  dgemm
192        1  14879484817      3492357  dgemm
192       14  14879547714      3481353  dgemm
192        5  14879891599      3137979  dgemm
192        6  14880400948      3346854  dgemm
192       13  14880857279      3518241  dgemm
192        8  14880967709      3501102  dgemm
192       12  14880864076      3794541  dgemm
192        9  14880907420      3758490  dgemm
192        2  14881881058      3369720  dgemm
192        7  14882201596      3397938  dgemm
192        5  14883049045      2759217  dgemm
192        0  14882210767      3759972  dgemm
192       10  14882802204      3447564  dgemm
192        4  14882769859      3498834  dgemm
192        1  14882998090      3368226  dgemm
192       12  14884678372      2067222  dgemm
192        6  14883776272      3229089  dgemm
192        3  14883407569      3668880  dgemm
192       14  14883042690      4232730  dgemm
192        8  14884486136      3249411  dgemm
192       13  14884391108      3360864  dgemm
192       15  14884352935      3573582  dgemm
192        9  14884682893      3433446  dgemm
192       12  14886764269      1884015  dgemm
192        2  14885271796      3841596  dgemm
192        7  14885613196      3535296  dgemm
192        0  14886010183      3239655  dgemm
192        5  14885819143      3461064  dgemm
192        4  14886281065      3408150  dgemm
192        1  14886384436      3405066  dgemm
192       11  14886263397      3581970  dgemm
192       10  14886289320      3783390  dgemm
192        6  14887019995      3213384  dgemm
192        3  14887086406      3176583  dgemm
192       14  14887293885      3169986  dgemm
192       13  14887766330      3306966  dgemm
192        8  14887757912      3612201  dgemm
192        9  14888130865      3294063  dgemm
192       15  14887943569      3626967  dgemm
192       12  14891972263      2481411  dgemm
192        2  14892876877      2231166  dgemm
192        1  14892955795      2153664  dgemm
192       11  14892001800      3275580  dgemm
192        6  14892018292      4319463  dgemm
192        8  14894643461      1911513  dgemm
192       14  14892964614      3890394  dgemm
192        1  14895123757      1942548  dgemm
192        3  14892885373      4285488  dgemm
192        7  14892882403      4290045  dgemm
192       12  14894485348      3324138  dgemm
192        9  14894677765      3323151  dgemm
192       15  14895787615      2377518  dgemm
192        5  14894975533      3470751  dgemm
192       11  14895310134      3624324  dgemm
192        2  14895130810      3892956  dgemm
192       13  14896161437      3127764  dgemm
192        7  14897200873      2177238  dgemm
192        0  14896201354      3207159  dgemm
192       10  14895838824      3606537  dgemm
192        8  14896563965      3153750  dgemm
192        6  14896352698      3637671  dgemm
192        1  14897076487      3171927  dgemm
192        3  14897205178      3134352  dgemm
192       15  14898192088      3374916  dgemm
192        4  14898725728      3390717  dgemm
192       11  14898950646      3462156  dgemm
192        2  14899037728      3438678  dgemm
192        7  14899387633      3306141  dgemm
192        8  14899732439      3744633  dgemm
192        3  14900350636      3544317  dgemm
192        6  14900002132      4046823  dgemm
192        1  14900272390      3776781  dgemm
192       14  14902711080      2151552  dgemm
192       15  14901605212      3676524  dgemm
192       11  14902424748      3241569  dgemm
192       12  14902264534      3526122  dgemm
192        4  14902137475      3684684  dgemm
192        9  14902827622      3411615  dgemm
192        2  14902489360      3916941  dgemm
192        5  14903302006      3186912  dgemm
192       14  14904882399      1954353  dgemm
192        7  14902708393      4159557  dgemm
192        8  14903492663      3714468  dgemm
192       13  14903900999      3307077  dgemm
192       15  14905295173      2053479  dgemm
192        3  14903911111      3584121  dgemm
192        1  14904062179      3618630  dgemm
192        6  14904061888      3619200  dgemm
192       11  14905673145      2030802  dgemm
192       10  14904016638      3760212  dgemm
192       12  14905801978      2166054  dgemm
192        0  14905248040      3212121  dgemm
192       13  14907231260      2035722  dgemm
192        9  14906248435      3356295  dgemm
192        2  14906428198      3321066  dgemm
192        5  14906507374      3657270  dgemm
192        7  14906882656      3328674  dgemm
192       15  14907361648      3254607  dgemm
192        6  14907713650      2910747  dgemm
192       14  14906859159      3788412  dgemm
192        9  14910059569      3647055  dgemm
192        7  14910430408      3282324  dgemm
192        5  14910181522      3544746  dgemm
192        2  14910587914      3244920  dgemm
192       10  14911114434      2973831  dgemm
192       13  14910438308      3890364  dgemm
192       14  14910662400      3711324  dgemm
192       12  14910233875      4140315  dgemm
192        4  14912356579      2357766  dgemm
192        8  14910600590      4343034  dgemm
192        6  14910648367      4345908  dgemm
192        1  14913085048      2377842  dgemm
192        0  14913110053      2413137  dgemm
192        7  14913736732      1898448  dgemm
192       10  14914111944      2253651  dgemm
192       11  14913421977      3239859  dgemm
192        3  14913767734      3152499  dgemm
192        5  14913766303      3155493  dgemm
192        9  14913751345      3584718  dgemm
192       13  14914364264      3241089  dgemm
192       12  14914406353      3199083  dgemm
192       14  14914386105      3329808  dgemm
192        1  14915483983      3632226  dgemm
192        0  14915592010      3526842  dgemm
192       10  14916468990      3151005  dgemm
192       11  14917807965      2407401  dgemm
192       13  14918139281      2530254  dgemm
192        9  14917813216      3716145  dgemm
192        7  14918156098      3985746  dgemm
192        3  14918150710      4478148  dgemm
192       10  14920301466      2428878  dgemm
192        0  14920309177      3254124  dgemm
192       15  14920316737      3249792  dgemm
192       12  14920638487      2989827  dgemm
192       14  14920665561      3234450  dgemm
192       13  14920681856      3423174  dgemm
192       11  14920306320      3831672  dgemm
192        1  14920642366      3733935  dgemm
192        5  14920645426      3941694  dgemm
192       12  14924288278      1970238  dgemm
192       13  14925182234      2879238  dgemm
192       15  14927269261      2451492  dgemm
192        2  14925188947      4833813  dgemm
192        1  14927539402      2486178  dgemm
192       11  14927293194      3793281  dgemm
192        3  14927280742      3890964  dgemm
192       14  14927552892      3882615  dgemm
192       10  14927546958      3888576  dgemm
192        9  14927551453      3884733  dgemm
192        0  14932771777      2000946  dgemm
192        3  14934528064      1898592  dgemm
192       13  14934809798      2990679  dgemm
192        2  14934814150      3189825  dgemm
192        5  14934532555      3608535  dgemm
192        0  14934821203      4322805  dgemm
192       15  14942219716      2231460  dgemm
192       10  14942045562      2851755  dgemm
192       13  14942221724      4211988  dgemm
192        6  14949735937      2133309  dgemm
192       13    399347476      2038856  dsyrk
192        6    402029590      2362192  dsyrk
192        7    402006738      2409712  dsyrk
192        2    402059386      2358400  dsyrk
192        5    402006682      2430972  dsyrk
192        1    402006746      2432136  dsyrk
192       15    402171936      2312768  dsyrk
192       11    402801520      2142288  dsyrk
192        3    402128794      3037080  dsyrk
192       10    402366664      2929400  dsyrk
192        8    403678160      2037932  dsyrk
192       13    404320484      1931528  dsyrk
192       14    404590408      1928096  dsyrk
192        9    404487748      2071604  dsyrk
192       12    404556464      2798092  dsyrk
192        4    405589462      2057848  dsyrk
192        5    411843678      1985544  dsyrk
192       13    423961644      2397324  dsyrk
192       10    440838592      2434152  dsyrk
192       10    447059892      2228376  dsyrk
192       13    451740424      3119244  dsyrk
192       15    456270048      2584728  dsyrk
192        1    460476834      2507332  dsyrk
192       14    466472224      2247392  dsyrk
192       10    470919088      3061660  dsyrk
192        9    477524624      2245016  dsyrk
192        9    483335992      2191076  dsyrk
192        7    489272158      2502740  dsyrk
192        9    495925424      2236640  dsyrk
192       12    502893040      2233052  dsyrk
192        2    509881450      2268984  dsyrk
192        5    518210470      2503996  dsyrk
192       14    526012712      2591100  dsyrk
192        8    533241268      2239444  dsyrk
192        9    541678200      2242904  dsyrk
192       15    549979836       909652  dsyrk
192        3    559675370       934340  dsyrk
192        1    560679886      1880924  dsyrk
192       11    560713768      1985592  dsyrk
192        4    560779358      1940624  dsyrk
192        8    560865988      1894992  dsyrk
192       13    560833428      1971856  dsyrk
192        5    560952998      1982488  dsyrk
192        2    560773422      2779320  dsyrk
192       10    561241100      2335308  dsyrk
192       14    560728116      2879400  dsyrk
192       15    560751372      2858508  dsyrk
192        9    560870396      2897904  dsyrk
192        7    560997250      2845116  dsyrk
192        6    561020214      2849492  dsyrk
192       12    561052536      2889828  dsyrk
192        3    564369302      2094512  dsyrk
192        1    567664794      1887784  dsyrk
192       10    571257780      1930352  dsyrk
192       11    572012048      1885088  dsyrk
192        3    573972906      2062880  dsyrk
192        1    576220758      2512572  dsyrk
192       14    576283308      2547044  dsyrk
192       15    579185096      1873796  dsyrk
192       10    580299268      1987192  dsyrk
192       11    580755172      1940736  dsyrk
192        4    583806422      1940948  dsyrk
192       14    585067088      1848652  dsyrk
192        2    586546270      1854516  dsyrk
192       15    587126440      1864000  dsyrk
192       13    590777664      2720336  dsyrk
192        4    592258246      1939892  dsyrk
192        8    592868212      2042632  dsyrk
192       10    593458100      2058516  dsyrk
192        2    594427678      1862324  dsyrk
192        9    597942672      1925540  dsyrk
192       13    600138772      1966416  dsyrk
192        8    601186128      1980516  dsyrk
192        5    601931122      2674316  dsyrk
192        7    603664642      1918840  dsyrk
192        9    606426036      1967536  dsyrk
192        6    606945650      1856624  dsyrk
192       10    610200956      2232368  dsyrk
192        5    611165646      1954328  dsyrk
192        7    611627254      1856956  dsyrk
192       12    613549772      1866652  dsyrk
192        6    614939714      1893080  dsyrk
192       12    621952176      1898060  dsyrk
192       10    634169972      2000968  dsyrk
192        3    643018062      2091760  dsyrk
192        3    651740402      1917348  dsyrk
192        1    657209678      2094964  dsyrk
192        1    665948366      1936856  dsyrk
192       11    668937696      1888492  dsyrk
192       10    669112600      2712396  dsyrk
192       11    677476880      1893968  dsyrk
192       14    683451812      1932268  dsyrk
192       15    691986444      1888112  dsyrk
192       14    692232736      1950824  dsyrk
192       15    700462572      1868600  dsyrk
192        4    711638358      1890320  dsyrk
192       10    716974560      2040876  dsyrk
192        2    719680194       745908  dsyrk
192        4    720133074      1861576  dsyrk
192        4    734335758      1922812  dsyrk
192       13    743005864      2121732  dsyrk
192        8    746835868      1939164  dsyrk
192        4    748420178      2510608  dsyrk
192        4    757623726      1934836  dsyrk
192        2    761346074      1958688  dsyrk
192        4    771986294      1967948  dsyrk
192        9    775392812      2165424  dsyrk
192        4    780608242      1922892  dsyrk
192       10    783827696      2327444  dsyrk
192        5    788717402      2553080  dsyrk
192        4    793276466      1925396  dsyrk
192        4    807017774      1924744  dsyrk
192        4    815560022      1925852  dsyrk
192        4    828165054      1933140  dsyrk
192        4    845425038      1972108  dsyrk
192        6    856584414       741608  dsyrk
192        4    858655862      1945568  dsyrk
192        6    861446730       713380  dsyrk
192        1    867350202       704688  dsyrk
192       14    866736088      2005908  dsyrk
192        4    866985206      1928756  dsyrk
192        9    870333392      1896188  dsyrk
192       13    870334044      1934288  dsyrk
192       12    870629096      2024348  dsyrk
192        1    872124510       711848  dsyrk
192        8    872082020      1981836  dsyrk
192        7    873122478      1913512  dsyrk
192        6    873257914      1977904  dsyrk
192        2    873578090      1895688  dsyrk
192        5    873726578      1916728  dsyrk
192       14    875518704      2023380  dsyrk
192       11    875526656      2074492  dsyrk
192       10    875549248      2072544  dsyrk
192        3    875778298      1988244  dsyrk
192       15    875558836      2723440  dsyrk
192       13    878374600      1989956  dsyrk
192        1    879904394       878252  dsyrk
192       12    878899328      2084544  dsyrk
192        9    879106380      2209412  dsyrk
192        4    879533874      1896140  dsyrk
192        8    880155052      1910792  dsyrk
192        6    881726818      1913416  dsyrk
192        7    881682494      2640144  dsyrk
192        2    882423686      1924560  dsyrk
192        5    882583110      1957780  dsyrk
192        3    883864826      1948340  dsyrk
192       10    884161196      1983720  dsyrk
192       15    885172456      2044400  dsyrk
192       11    884532404      2716528  dsyrk
192       14    888729240      1932452  dsyrk
192       13    890268160      1916780  dsyrk
192       12    890793104      1921120  dsyrk
192        8    891749964      1927920  dsyrk
192        9    891223524      2662232  dsyrk
192        7    894314978      1915232  dsyrk
192        2    894399766      1910504  dsyrk
192        6    894679154      2019432  dsyrk
192        5    895276326      1939040  dsyrk
192        3    895646958      1995040  dsyrk
192        4    896384006      2029488  dsyrk
192       10    896658332      1997464  dsyrk
192       11    896882940      1873760  dsyrk
192       15    896912604      1864492  dsyrk
192       12    905997168      1889372  dsyrk
192       13    905997200      1912916  dsyrk
192       14    906173584      1954528  dsyrk
192        8    906945700      1892784  dsyrk
192        9    907875256      1981696  dsyrk
192        2    911130334      1941168  dsyrk
192        5    911120406      1959744  dsyrk
192        3    911198166      1984452  dsyrk
192        7    911214178      2606192  dsyrk
192       11    912896396      1994464  dsyrk
192       10    912946952      1982592  dsyrk
192       15    912964104      2006416  dsyrk
192        6    916577922      1913940  dsyrk
192        4    917441462      1957324  dsyrk
192       13    926817180      1919848  dsyrk
192        8    926857248      1887000  dsyrk
192       12    926838188      1916596  dsyrk
192       14    926861324      1905568  dsyrk
192        9    926944340      1864024  dsyrk
192        5    931251902      1917676  dsyrk
192        7    931255930      1935840  dsyrk
192        3    931272754      1919412  dsyrk
192        2    931390702      1926336  dsyrk
192        4    934056222       721656  dsyrk
192       10    933100032      1958876  dsyrk
192       15    933100924      1987560  dsyrk
192       11    933097020      2606788  dsyrk
192        6    944552006      1910132  dsyrk
192        4    944938114      1944220  dsyrk
192        0    945496930      1986436  dsyrk
192        1    947934294      1887224  dsyrk
192       14    951433272      1884992  dsyrk
192       12    951468772      1851220  dsyrk
192        9    951459480      1880712  dsyrk
192       13    951452880      1890384  dsyrk
192        8    951465400      1895692  dsyrk
192        6    953145274      1885672  dsyrk
192        4    953151834      1900920  dsyrk
192        0    954332162      2696836  dsyrk
192        3    955202146      1909048  dsyrk
192        5    955261102      1930580  dsyrk
192        2    955391610      1962780  dsyrk
192        7    955416022      1969580  dsyrk
192        1    955973974      1914808  dsyrk
192       15    957787284      2039176  dsyrk
192       11    957383952      2692508  dsyrk
192       10    957364592      2751360  dsyrk
192        6    965664314      1895752  dsyrk
192        4    965796766      1944056  dsyrk
192        1    967947398      1879508  dsyrk
192       14    979303588      1905512  dsyrk
192        4    982276514      1921600  dsyrk
192        6    982509294      1978576  dsyrk
192        1    983671662      1955208  dsyrk
192       14    987755388      2247612  dsyrk
192       14   1000886328      2046216  dsyrk
192       13   1001879344      1866440  dsyrk
192        4   1002785858      1901376  dsyrk
192        6   1002849842      1933244  dsyrk
192        1   1003523442      1975388  dsyrk
192       13   1010345644      2692540  dsyrk
192       14   1017879932      2028972  dsyrk
192       13   1024056852      2544844  dsyrk
192        9   1026484036      1972616  dsyrk
192        6   1026808338      1974760  dsyrk
192        4   1026872458      1930252  dsyrk
192        1   1027462470      1992364  dsyrk
192        9   1035344844      2008636  dsyrk
192       14   1038852804      2067096  dsyrk
192       13   1041319640      1933696  dsyrk
192        9   1048114132      1928472  dsyrk
192       12   1048784972      2058408  dsyrk
192        4   1054593446      1939748  dsyrk
192        1   1054490230      2618124  dsyrk
192       12   1057777276      2097304  dsyrk
192       13   1062459728      2070016  dsyrk
192       14   1063913820      2053472  dsyrk
192        9   1064768320      1984660  dsyrk
192       12   1070847508      2069040  dsyrk
192        8   1071763856      2053860  dsyrk
192        8   1081223420      1943680  dsyrk
192        4   1082548130      1942452  dsyrk
192        9   1085356300      1884668  dsyrk
192       13   1087009916      1864056  dsyrk
192       12   1087803456      2000772  dsyrk
192       14   1093517340      1992568  dsyrk
192        8   1093892976      1899836  dsyrk
192        7   1105401961      1873974  dsyrk
192       12   1108601338      1920894  dsyrk
192        8   1110331811      1828524  dsyrk
192        9   1110247990      2129127  dsyrk
192        7   1113849445      1829712  dsyrk
192        4   1115059618      1827852  dsyrk
192       13   1115668724      1790466  dsyrk
192        7   1126243339      1965150  dsyrk
192        8   1130336669      1844649  dsyrk
192       12   1132403680      1858083  dsyrk
192        9   1138293724      1872561  dsyrk
192        7   1142488276      1829076  dsyrk
192        2   1149102883      1846692  dsyrk
192        4   1150660204      1824138  dsyrk
192        8   1154055476      1769343  dsyrk
192        2   1157419597      1858377  dsyrk
192       12   1159790077      2616582  dsyrk
192        7   1162451803      2619903  dsyrk
192        5   1166951797      1882611  dsyrk
192        2   1170506647      1863525  dsyrk
192        6   1174080538      1908240  dsyrk
192        5   1175269639      1841928  dsyrk
192        8   1181530553      1787739  dsyrk
192        6   1182406138      1885305  dsyrk
192        2   1186684006      1854108  dsyrk
192        7   1186978705      1766871  dsyrk
192        5   1188363142      1826214  dsyrk
192        4   1190224888      1965438  dsyrk
192        6   1194347677      1848291  dsyrk
192       11   1203494343      2551878  dsyrk
192        5   1204627237      1883505  dsyrk
192        2   1206713443      1873620  dsyrk
192       11   1213111881      1823334  dsyrk
192        6   1213435282      1837902  dsyrk
192        7   1214492233      1821585  dsyrk
192       10   1221017337      1841007  dsyrk
192        5   1224778825      1867206  dsyrk
192       11   1225384158      1827084  dsyrk
192       10   1229252589      1817226  dsyrk
192        2   1230698689      1859847  dsyrk
192        4   1237429399      1818939  dsyrk
192        6   1239042961      1856697  dsyrk
192       10   1241460243      1775349  dsyrk
192       11   1241425827      1836222  dsyrk
192       15   1248473674       690876  dsyrk
192        5   1248602974      1811421  dsyrk
192       10   1257428238      1796091  dsyrk
192        2   1258346920      1917687  dsyrk
192       11   1261318290      1854945  dsyrk
192        6   1275062926      1830816  dsyrk
192        5   1276202605      2415861  dsyrk
192        3   1277091244      1842228  dsyrk
192       10   1277599464      1858263  dsyrk
192       11   1285110135      1835739  dsyrk
192       15   1286844613      1800975  dsyrk
192        4   1287534775      1820625  dsyrk
192       10   1301577513      1883271  dsyrk
192       11   1312643643      2862021  dsyrk
192        6   1323280711      1820982  dsyrk
192        3   1328647753      2202228  dsyrk
192       10   1329072180      2469651  dsyrk
192       15   1342319368      1804476  dsyrk
192        4   1351794508      1851429  dsyrk
192       10   1363315299      1812351  dsyrk
192       10   1395818391      1803063  dsyrk
192        3   1396297978      2687943  dsyrk
192       10   1404846105      1943472  dsyrk
192       15   1413699952      2616618  dsyrk
192        4   1428181201       712422  dsyrk
192       10   1439675499      1981053  dsyrk
192       10   1448166873      1895916  dsyrk
192       10   1460716194      1887813  dsyrk
192        4   1462066942      1886565  dsyrk
192        3   1463901001       668049  dsyrk
192        3   1468747351       694773  dsyrk
192       10   1495030428      1959444  dsyrk
192        4   1501660369      1860519  dsyrk
192       10   1503710067      1915098  dsyrk
192        3   1503907954      1810188  dsyrk
192        3   1512029488      1853268  dsyrk
192       10   1516549479      1898640  dsyrk
192       10   1532703831      1842738  dsyrk
192       14   1543257993      1809081  dsyrk
192        4   1544502790      1814088  dsyrk
192       13   1546532009       726369  dsyrk
192        3   1554611515      1939833  dsyrk
192        3   1563131197      1878522  dsyrk
192       10   1566413808      2200941  dsyrk
192       10   1575223764      1927257  dsyrk
192        0   1581990052       726852  dsyrk
192       14   1586174964      1865607  dsyrk
192       10   1588309512      2102472  dsyrk
192       13   1589314817      1879191  dsyrk
192        4   1593841507      1875954  dsyrk
192        9   1597721071      1826793  dsyrk
192       10   1604800908      1941648  dsyrk
192       12   1606952122      1965990  dsyrk
192        3   1611652048      1915383  dsyrk
192       15   1613680996      1801695  dsyrk
192        3   1619990416      1857687  dsyrk
192       15   1621879306      2577786  dsyrk
192       10   1625589372      1951143  dsyrk
192        0   1628689270      1827630  dsyrk
192       13   1635446528      1988067  dsyrk
192        4   1639866019      2599227  dsyrk
192       14   1639866261      2706726  dsyrk
192        7   1656510799      1895955  dsyrk
192        9   1658035162      1962654  dsyrk
192       10   1666177044      1991898  dsyrk
192        0   1678966405      2114913  dsyrk
192       12   1679844187      1872360  dsyrk
192       10   1681810692       696705  dsyrk
192        0   1687775536      1840533  dsyrk
192       12   1688104204      1840323  dsyrk
192        3   1694110447      1872774  dsyrk
192       15   1697133838      2603640  dsyrk
192       12   1700423980      1823346  dsyrk
192        1   1700530963      1835739  dsyrk
192        3   1702463968      1862124  dsyrk
192        4   1704408751      1813233  dsyrk
192        6   1705007350      1884333  dsyrk
192        5   1705826542      1824432  dsyrk
192       14   1705763409      1954323  dsyrk
192       15   1706340889      1930086  dsyrk
192        1   1708382077      1796934  dsyrk
192        4   1712512474      1795557  dsyrk
192        6   1713262135      1843251  dsyrk
192        5   1713438250      1830906  dsyrk
192       14   1714272063      1935891  dsyrk
192        3   1715033353      1837701  dsyrk
192       10   1714413216      2607051  dsyrk
192       15   1718929864      1969263  dsyrk
192        7   1721076379      1846656  dsyrk
192        9   1722763972      1992183  dsyrk
192       10   1724034708      1790010  dsyrk
192        5   1725539785      1853634  dsyrk
192       13   1725282566      2602191  dsyrk
192        6   1725268711      2636730  dsyrk
192        4   1725430504      2603904  dsyrk
192       14   1727754909      1905327  dsyrk
192        7   1729803220      1829925  dsyrk
192        8   1730682899      1829151  dsyrk
192        9   1730808487      1872690  dsyrk
192        3   1730966017      2009361  dsyrk
192       13   1734406889      1842846  dsyrk
192       15   1735102012      1938954  dsyrk
192       10   1735852620      1800525  dsyrk
192        2   1739086507      2043768  dsyrk
192        8   1738866914      2629365  dsyrk
192        6   1740665440      2021880  dsyrk
192        4   1741571377      1873704  dsyrk
192        5   1740994354      2576685  dsyrk
192        9   1742750884      1888218  dsyrk
192       14   1746244740      2092638  dsyrk
192        2   1747641319      1838973  dsyrk
192        7   1748238592      1852287  dsyrk
