Progname Runtime Size Blocksize Iterations Threads Gflops startTime endTime Stddev
dpotrf_taskdep libkomp 8192 272 10 64 591.967148 1514559915198305309 1514559915516682603 12.874912
dpotrf_taskdep libkomp 8192 288 10 64 559.893203 1514559971824041521 1514559972145231501 9.936836
dpotrf_taskdep libkomp 8192 304 10 64 580.794997 1514560028316249256 1514560028625766409 11.572407
dpotrf_taskdep libkomp 8192 320 10 64 558.532624 1514560084889087169 1514560085215667818 11.142721
dpotrf_taskdep libkomp 8192 336 10 64 542.386213 1514560141600826953 1514560141932965165 9.640029
dpotrf_taskdep libkomp 8192 352 10 64 547.529766 1514560198283400088 1514560198617195564 7.836886
dpotrf_taskdep libkomp 8192 400 10 64 475.291703 1514560255479699441 1514560255870019297 8.463741
dpotrf_taskdep libkomp 8192 64 10 64 13.049886 1514560450196449329 1514560464225195714 0.017768
dpotrf_taskdep libkomp 8192 72 10 64 35.529121 1514560569719293326 1514560574893848439 0.081594
dpotrf_taskdep libkomp 8192 88 10 64 62.592487 1514560657650975815 1514560660582621556 0.280200
dpotrf_taskdep libkomp 8192 104 10 64 138.396591 1514560727162246590 1514560728493484063 0.998300
dpotrf_taskdep libkomp 8192 112 10 64 113.137817 1514560798140303149 1514560799694509845 3.101780
dpotrf_taskdep libkomp 8192 120 10 64 217.531874 1514560861264650807 1514560862102181043 3.779770
dpotrf_taskdep libkomp 8192 136 10 64 483.328600 1514560919191821818 1514560919563016804 5.222174
dpotrf_taskdep libkomp 8192 448 10 64 427.187529 1514560976965924761 1514560977393174692 6.436685
dpotrf_taskdep libkomp 8192 224 10 64 564.620461 1514563828140948706 1514563828468087096 7.239924
dpotrf_taskdep libkomp 8192 200 10 128 677.100137 1514566537927486794 1514566538195753433 15.141184
dpotrf_taskdep libkomp 8192 208 10 128 675.297572 1514566594385110348 1514566594660449340 13.854876
dpotrf_taskdep libkomp 8192 216 10 128 663.450674 1514566650902876670 1514566651179257093 10.387179
dpotrf_taskdep libkomp 8192 224 10 128 636.112442 1514566707615123831 1514566707905418813 11.020244
dpotrf_taskdep libkomp 8192 232 10 128 644.854182 1514566764213985655 1514566764502930402 20.906471
dpotrf_taskdep libkomp 8192 248 10 128 638.671978 1514566820813347429 1514566821107528219 13.354636
dpotrf_taskdep libkomp 8192 264 10 128 607.699183 1514566877525219573 1514566877837541093 22.985441
dpotrf_taskdep libkomp 8192 272 10 128 606.527910 1514566934456074489 1514566934754749897 11.119411
dpotrf_taskdep libkomp 8192 288 10 128 605.696202 1514566991257238517 1514566991559599950 10.823914
dpotrf_taskdep libkomp 8192 304 10 128 613.139818 1514567047995518862 1514567048304055557 14.797466
dpotrf_taskdep libkomp 8192 64 10 128 4.654564 1514567496354430260 1514567535638317119 0.012640
dpotrf_taskdep libkomp 8192 80 10 128 27.309991 1514567657173419768 1514567663889622270 0.134295
dpotrf_taskdep libkomp 8192 320 10 128 567.615785 1514567720531239956 1514567720853107690 10.111246
dpotrf_taskdep libkomp 8192 336 10 128 543.296822 1514567777681153089 1514567778016010960 12.893819
dpotrf_taskdep libkomp 8192 352 10 128 537.103768 1514567834952807182 1514567835286444968 11.841370
dpotrf_taskdep libkomp 8192 400 10 128 458.673719 1514567892665190318 1514567893075656465 8.545252
dpotrf_taskdep libkomp 8192 88 10 128 45.874995 1514567987308293915 1514567991305067278 0.321776
dpotrf_taskdep libkomp 8192 104 10 128 93.793116 1514568064781258591 1514568066757737506 0.753530
dpotrf_taskdep libkomp 8192 112 10 128 68.134132 1514568147915789353 1514568150616836540 1.093567
dpotrf_taskdep libkomp 8192 120 10 128 122.301729 1514568219254685831 1514568220749513517 2.559736
dpotrf_taskdep libkomp 8192 136 10 128 228.708120 1514568282467274729 1514568283278663382 5.764609
dpotrf_taskdep libkomp 8192 448 10 128 419.518209 1514568341062122980 1514568341498258004 6.813141
dpotrf_taskdep libkomp 16384 200 10 64 694.412764 1514571385340575200 1514571387457867908 1.851285
dpotrf_taskdep libkomp 16384 208 10 64 734.910608 1514571465621488850 1514571467611539225 1.964402
dpotrf_taskdep libkomp 16384 216 10 64 719.197637 1514571546162260890 1514571548195885753 3.707042
dpotrf_taskdep libkomp 16384 224 10 64 786.265000 1514571625014956120 1514571626884966643 6.142257
dpotrf_taskdep libkomp 16384 232 10 64 735.203937 1514571705010826554 1514571707007826524 2.845330
dpotrf_taskdep libkomp 16384 248 10 64 760.279823 1514571784538789227 1514571786461523201 4.924331
dpotrf_taskdep libkomp 16384 264 10 64 774.999976 1514571863628402002 1514571865511127357 3.416102
dpotrf_taskdep libkomp 16384 272 10 64 802.395036 1514571941996372483 1514571943807123396 4.231126
dpotrf_taskdep libkomp 16384 288 10 64 810.555433 1514572020098095878 1514572021896593932 4.215105
dpotrf_taskdep libkomp 16384 304 10 64 821.828105 1514572097848537315 1514572099634196499 6.178432
dpotrf_taskdep libkomp 16384 320 10 64 854.193243 1514572175009060055 1514572176716247431 4.042144
dpotrf_taskdep libkomp 16384 336 10 64 816.344450 1514572252895807656 1514572254679487981 5.457581
dpotrf_taskdep libkomp 16384 352 10 64 826.753024 1514572330639781462 1514572332429657404 6.890151
dpotrf_taskdep libkomp 16384 400 10 64 808.514499 1514572408689674039 1514572410526804121 7.027857
dpotrf_taskdep libkomp 16384 88 10 64 70.271377 1514572679918062048 1514572700876468719 0.742829
dpotrf_taskdep libkomp 16384 104 10 64 94.729423 1514572915564856800 1514572931000004963 0.187909
dpotrf_taskdep libkomp 16384 112 10 64 117.516258 1514573117643976700 1514573130155448931 0.787583
dpotrf_taskdep libkomp 16384 120 10 64 170.190938 1514573274887399444 1514573283400849138 1.714035
dpotrf_taskdep libkomp 16384 136 10 64 283.680941 1514573393912823909 1514573399020936921 5.937469
dpotrf_taskdep libkomp 16384 448 10 64 792.523265 1514573475730369364 1514573477575229931 7.532060
dpotrf_taskdep libkomp 8192 144 10 64 540.015999 1514632640025490191 1514632640365592983 3.572737
dpotrf_taskdep libkomp 8192 160 10 64 575.952086 1514632696665961977 1514632696983330053 7.379947
dpotrf_taskdep libkomp 8192 176 10 64 589.020049 1514632753146511614 1514632753456266927 6.269488
dpotrf_taskdep libkomp 8192 192 10 64 587.232355 1514632809688792765 1514632810005510069 7.456982
dpotrf_taskdep libkomp 8192 512 10 64 355.591853 1514632868143965946 1514632868668557909 3.870810
dpotrf_taskdep libkomp 8192 144 10 128 322.733408 1514633001102396785 1514633001665833951 16.612036
dpotrf_taskdep libkomp 8192 160 10 128 647.536387 1514633058026655887 1514633058320338149 11.605045
dpotrf_taskdep libkomp 8192 176 10 128 658.984841 1514633114490114930 1514633114774156884 13.578289
dpotrf_taskdep libkomp 8192 192 10 128 667.337797 1514633170903106681 1514633171169759552 12.670914
dpotrf_taskdep libkomp 16384 144 10 64 589.245295 1514633408912337178 1514633411400411240 1.795332
dpotrf_taskdep libkomp 16384 160 10 64 677.226686 1514633491498049998 1514633493637305657 4.623753
dpotrf_taskdep libkomp 16384 176 10 64 683.514678 1514633573324541995 1514633575476823291 3.475793
dpotrf_taskdep libkomp 16384 192 10 64 760.020907 1514633653068627258 1514633654969526694 5.431974
dpotrf_taskdep libkomp 16384 512 10 64 784.013117 1514633731774885674 1514633733657489147 6.937712
dpotrf_taskdep libkomp 16384 576 10 64 689.799291 1514634825755389378 1514634827852775296 8.038443
dpotrf_taskdep libkomp 16384 640 10 64 662.262315 1514634907781769916 1514634909970176882 11.629929
dpotrf_taskdep libkomp 16384 704 10 64 638.802677 1514634991038730130 1514634993352827520 6.422979
dpotrf_taskdep ompss 8192 64 10 64 11.060864 1513801099090084995 1513801114988610978 0.485081
dpotrf_taskdep ompss 8192 80 10 64 22.759006 1513801252509430885 1513801260521573159 0.830184
dpotrf_taskdep ompss 8192 96 10 64 41.571090 1513801359426022179 1513801364073229245 1.557484
dpotrf_taskdep ompss 8192 128 10 64 103.093378 1513801435122850513 1513801436980166781 2.507755
dpotrf_taskdep ompss 8192 144 10 64 129.136526 1513801504021222893 1513801505327323700 17.154667
dpotrf_taskdep ompss 8192 160 10 64 174.525329 1513801568382084810 1513801569449481479 3.301777
dpotrf_taskdep ompss 8192 176 10 64 222.099864 1513801630056826275 1513801630925404426 8.775851
dpotrf_taskdep ompss 8192 192 10 64 276.949774 1513801689881240040 1513801690570702631 17.032135
dpotrf_taskdep ompss 8192 208 10 64 338.383189 1513801748475832821 1513801749006169661 21.881437
dpotrf_taskdep ompss 8192 224 10 64 407.354177 1513801805981857523 1513801806421087652 22.027046
dpotrf_taskdep ompss 8192 240 10 64 457.838413 1513801862886046174 1513801863278514522 12.118936
dpotrf_taskdep ompss 8192 256 10 64 508.409423 1513801919294433408 1513801919652615536 10.021751
dpotrf_taskdep ompss 8192 384 10 64 477.628385 1513801975832372661 1513801976205210668 12.641556
