"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "cycles" "cycles_ref" "Std" "Nxp"
"152" "dgemm" 64 "local" 17 "dgemm" 60 13.42066984 82397.18 3745.56 2.04839974638932 50
"153" "dgemm" 64 "local" 17 "dgemm" 64 13.23153144 82805.66 3764.16 2.07239781715947 50
"154" "dgemm" 64 "local" 18 "dgemm" 0 12.7446156 85701.58 3896.54 2.15827777792818 50
"155" "dgemm" 64 "local" 18 "dgemm" 4 13.2521691836735 82171.7755102041 3736.55102040816 1.73367304564595 49
"156" "dgemm" 64 "local" 18 "dgemm" 8 13.2754959183673 82836.7959183674 3765.32653061224 0.966950323172289 49
"157" "dgemm" 64 "local" 18 "dgemm" 12 13.125748 83493.44 3795.22 1.99582131299066 50
"158" "dgemm" 64 "local" 18 "dgemm" 16 12.76483282 85717.82 3897.52 2.07314283017485 50
"159" "dgemm" 64 "local" 18 "dgemm" 20 13.05537562 83934.56 3815.76 1.9989713828175 50
"160" "dgemm" 64 "local" 18 "dgemm" 24 12.97186134 84340.88 3834.1 1.99479779853395 50
"161" "dgemm" 64 "local" 18 "dgemm" 28 12.80815522 85196.78 3872.68 2.04455117693655 50
"162" "dgemm" 64 "local" 18 "dgemm" 32 13.16315804 82460.68 3748.38 2.46376223616784 50
"163" "dgemm" 64 "local" 18 "dgemm" 36 12.85906134 84953.18 3862.02 2.0070232587172 50
"164" "dgemm" 64 "local" 18 "dgemm" 40 13.24450154 83057.96 3775.5 2.02179301622529 50
"165" "dgemm" 64 "local" 18 "dgemm" 44 13.0958846 83008.08 3773.24 2.47820973982595 50
"166" "dgemm" 64 "local" 18 "dgemm" 48 12.73543228 85945.72 3907.24 1.94318926020725 50
"167" "dgemm" 64 "local" 18 "dgemm" 52 12.85970972 84771.56 3853.64 1.96684832186052 50
"168" "dgemm" 64 "local" 18 "dgemm" 56 13.2528154 83051.34 3775.24 1.95335646818935 50
"169" "dgemm" 64 "local" 18 "dgemm" 60 13.06939952 83617.82 3801 2.04888530561458 50
"170" "dgemm" 64 "local" 18 "dgemm" 64 12.9813389 84225.44 3830.24 1.98031262327578 50
"171" "dgemm" 64 "local" 18 "dgemm" 68 12.86897536 85028.22 3865.66 2.06044204257077 50
"172" "dgemm" 64 "local" 19 "dgemm" 0 12.82910224 85029.02 3866.2 1.95987512130026 50
"173" "dgemm" 64 "local" 19 "dgemm" 4 13.0426914285714 83251.2653061225 3784.83673469388 1.93000689372581 49
"174" "dgemm" 64 "local" 19 "dgemm" 8 12.9289975510204 83979.7551020408 3817.36734693878 1.89334601573349 49
"175" "dgemm" 64 "local" 19 "dgemm" 12 12.82199434 83915.12 3814.54 2.50660314988749 50
"176" "dgemm" 64 "local" 19 "dgemm" 16 12.86362376 84734.82 3851.9 2.02952522301192 50
"177" "dgemm" 64 "local" 19 "dgemm" 20 12.92086834 84018.32 3819.2 1.99902046948291 50
"178" "dgemm" 64 "local" 19 "dgemm" 24 13.1263071 83010.44 3773.34 2.02450352511275 50
"179" "dgemm" 64 "local" 19 "dgemm" 28 13.1302749 82990.56 3772.74 2.01790765051087 50
"180" "dgemm" 64 "local" 19 "dgemm" 32 13.02223252 83847.4 3810.8 2.0344229040508 50
"181" "dgemm" 64 "local" 19 "dgemm" 36 12.9403742 84207.36 3828.3 1.98335561489077 50
"182" "dgemm" 64 "local" 19 "dgemm" 40 12.91522468 84852.62 3859.42 2.00780024693439 50
"183" "dgemm" 64 "local" 19 "dgemm" 44 12.88370732 84844.92 3856.82 1.99689731311759 50
"184" "dgemm" 64 "local" 19 "dgemm" 48 12.81474914 84974.32 3862.76 1.99532623165968 50
"185" "dgemm" 64 "local" 19 "dgemm" 52 13.02737438 84022.06 3819.14 2.02022833177969 50
"186" "dgemm" 64 "local" 19 "dgemm" 56 13.12901712 83044 3775.08 2.06200528850883 50
"187" "dgemm" 64 "local" 19 "dgemm" 60 12.88736932 84853.38 3857 1.9874794487927 50
"188" "dgemm" 64 "local" 19 "dgemm" 64 12.81116784 84161.1 3825.88 2.54295443655118 50
"189" "dgemm" 64 "local" 19 "dgemm" 68 12.90820578 84900.8 3859.38 2.11889186871948 50
"190" "dgemm" 64 "local" 19 "dgemm" 72 13.09877972 83128.4 3779.78 2.03976376460525 50
"191" "dgemm" 64 "local" 20 "dgemm" 0 12.7412857 85761.12 3899.16 1.9744783112953 50
"192" "dgemm" 64 "local" 20 "dgemm" 4 12.7190881632653 86652.2448979592 3939.40816326531 1.07191935390773 49
"193" "dgemm" 64 "local" 20 "dgemm" 8 13.0972759183673 84262.5510204082 3830.40816326531 1.10159793194537 49
"194" "dgemm" 64 "local" 20 "dgemm" 12 12.81483866 85145.82 3870.56 1.97412616119318 50
"195" "dgemm" 64 "local" 20 "dgemm" 16 12.5826904 85963.62 3907.54 2.45753004448507 50
"196" "dgemm" 64 "local" 20 "dgemm" 20 12.93040316 84598.42 3846.08 2.05896574885064 50
