Exp total_cores kernel thread size time-ms
bandwidth_200000000_2_8 9 copy 5  200000000 309.454
bandwidth_200000000_2_8 9 copy 5  200000000 309.233
bandwidth_200000000_2_8 9 copy 5  200000000 309.109
bandwidth_200000000_2_8 9 copy 5  200000000 309.384
bandwidth_200000000_2_8 9 copy 6  200000000 310.297
bandwidth_200000000_2_8 9 copy 6  200000000 309.577
bandwidth_200000000_2_8 9 copy 6  200000000 309.398
bandwidth_200000000_2_8 9 copy 6  200000000 309.704
bandwidth_200000000_2_8 9 copy 6  200000000 309.621
bandwidth_200000000_2_8 9 copy 6  200000000 309.126
bandwidth_200000000_2_8 9 copy 6  200000000 309.796
bandwidth_200000000_2_8 9 copy 6  200000000 309.624
bandwidth_200000000_2_8 9 copy 6  200000000 309.44
bandwidth_200000000_2_8 9 copy 6  200000000 308.92
bandwidth_200000000_2_8 9 copy 7  200000000 310.162
bandwidth_200000000_2_8 9 copy 7  200000000 309.354
bandwidth_200000000_2_8 9 copy 7  200000000 308.983
bandwidth_200000000_2_8 9 copy 7  200000000 309.865
bandwidth_200000000_2_8 9 copy 7  200000000 309.336
bandwidth_200000000_2_8 9 copy 7  200000000 309.295
bandwidth_200000000_2_8 9 copy 7  200000000 308.898
bandwidth_200000000_2_8 9 copy 7  200000000 308.947
bandwidth_200000000_2_8 9 copy 7  200000000 309.316
bandwidth_200000000_2_8 9 copy 7  200000000 309.358
