"Exp" "Blocksize" "Access" "total_cores" "kernel" "thread" "GFlops" "Std" "Nxp"
"173" "dtrsm" 224 "local" 8 "dtrsm" 16 11.3319928 0.829748831716476 50
"174" "dtrsm" 224 "local" 8 "dtrsm" 20 11.3384748 0.819334508845229 50
"175" "dtrsm" 224 "local" 8 "dtrsm" 24 11.1065012 0.823783926389756 50
"176" "dtrsm" 224 "local" 8 "dtrsm" 28 11.1351004 0.835942590407367 50
"177" "dtrsm" 224 "remote" 8 "dtrsm" 0 11.058293 0.813600776468661 50
"178" "dtrsm" 224 "remote" 8 "dtrsm" 4 11.0430856 0.810965896865093 50
"179" "dtrsm" 224 "remote" 8 "dtrsm" 8 11.1121542 0.799670878947772 50
"180" "dtrsm" 224 "remote" 8 "dtrsm" 12 11.3023592 0.812850750644814 50
"181" "dtrsm" 224 "remote" 8 "dtrsm" 16 11.2355424 0.819444702925894 50
"182" "dtrsm" 224 "remote" 8 "dtrsm" 20 11.2462492 0.822302517829003 50
"183" "dtrsm" 224 "remote" 8 "dtrsm" 24 11.1456322 0.815063827377429 50
"184" "dtrsm" 224 "remote" 8 "dtrsm" 28 11.1164766 0.800386766118731 50
"185" "dtrsm" 256 "local" 8 "dtrsm" 0 11.3630404 0.695353919792839 50
"186" "dtrsm" 256 "local" 8 "dtrsm" 4 11.3409376 0.688017151063393 50
"187" "dtrsm" 256 "local" 8 "dtrsm" 8 11.3780906 0.689606955142757 50
"188" "dtrsm" 256 "local" 8 "dtrsm" 12 11.4911626 0.698221433050184 50
"189" "dtrsm" 256 "local" 8 "dtrsm" 16 11.4671204 0.687880674150121 50
"190" "dtrsm" 256 "local" 8 "dtrsm" 20 11.4958336 0.692239712491302 50
"191" "dtrsm" 256 "local" 8 "dtrsm" 24 11.1334536 0.655108729638065 50
"192" "dtrsm" 256 "local" 8 "dtrsm" 28 11.326229 0.68318594251492 50
"193" "dtrsm" 256 "remote" 8 "dtrsm" 0 11.4219548 0.75112850952781 50
"194" "dtrsm" 256 "remote" 8 "dtrsm" 4 11.3935646 0.748976470056848 50
